The source  of hu  man thought  its trib  ute  brings,-+-+-+-+-+,-+-+-+-+-+
"Of wa  ters,-- with  a sound  but half  its  own,",-+-+-+-+-+,-+-+-+-+-+
Such as  a fee  ble brook  will oft  as  sume,-+-+-+-+-+,+--+-+-+-+
"In the  wild woods,  a mong  the moun  tains  lone,",-+-+-+-+-+,--++-+-+-+
"Where wa  ter falls  a round  it leap  for  ev er,",-+-+-+-+-+,-+-+-+-+-+-
"Where woods  and winds  con tend,  and a  vast  riv er",-+-+-+-+-+,-+-+-+--++-
O ver  its rocks  cease less  ly bursts  and  raves.,-+-+-+-+-+,+--++--+-+
"Hands,  do what   you're  bid:",-+-+-+,++--+
"Bring the  bal loon  of the  mind,",-+-+-+,+--+--+
"That bel lies and drags   in the  wind,",-+-+-+,-+--+--+
In to  its nar row  shed.,-+-+-+,+--+-+
He clasps  the crag  with crook  ed  hands;,-+-+-+-+,-+-+-+-+
"Close to  the sun  in lone  ly  lands,",-+-+-+-+,+--+-+-+
"Ringed with  the az  ure world,  he  stands.",-+-+-+-+,+--+-+-+
The wrin  kled sea  be neath  him  crawls;,-+-+-+-+,-+-+-+-+
"He watch  es from  his moun  tain  walls,",-+-+-+-+,-+-+-+-+
And like  a thun  der bolt  he  falls.,-+-+-+-+,+--+-+-+|-+-+-+-+
"A roun  del is wrought  as a ring  or a star  bright  sphere,",--+--+--+--+--+,-+--+--+--+++
"With craft  of de light  and with cun  ning of sound  un  sought,",--+--+--+--+--+,-+--+--+--+-+
That the heart  of the hear  er may smile  if to pleas  ure his  ear,--+--+--+--+--+,--+--+--+--+--+
A roun  del is  wrought.,--+--+,-+--+
Its jew  el of mu  sic is carv  en of all  or of  aught--,--+--+--+--+--+,-+--+--+--+--+
"Love, laugh  ter, or mourn  ing-- re mem  brance of rap  ture or  fear--",--+--+--+--+--+,++--+--+--+--+
That fan  cy may fash  ion to hang  in the ear  of  thought.,--+--+--+--+--+,-+--+--+--+-+
"As a bird's  quick song  runs round,  and the hearts  in us  hear",--+--+--+--+--+,--+++++--+--+
"Pause an  swer to pause,  and a gain  the same  strain  caught,",--+--+--+--+--+,++--+--+-+++
"So moves  the de vice  whence,  round  as a pearl  or  tear,",--+--+--+--+--+,-+--+-+--+-+
A roun  del is  wrought.,--+--+,-+--+
Sud den  ly I saw  the cold  and rook- de light  ing heav  en,-+-+-+-+-+-+,+---+-+-+-+-+-
"That seemed  as though  ice burned  and was  but the  more   ice,",-+-+-+-+-+-+,-+--++-+--++
And there  up on  i ma  gin a  tion and heart  were driv  en,-+-+-+-+-+-+,-+-+-+-+--+-+-
So wild  that e  ver y cas  u al thought  of that  and   this,-+-+-+-+-+-+,-+-+--+--+-+-+
"Van ished,   and left  but me mo ries,  that should  be out  of sea  son",-+-+-+-+-+-+,+--+-+---+-+-+-
"With the  hot blood  of youth,  of love  crossed long  a  go;",-+-+-+-+-+-+,--++-+-+++-+
"And I  took all  the blame  out of  all sense  and rea  son,",-+-+-+-+-+-+,-+-+-+--++-+-
"Un til  I cried  and trem  bled and  rocked to  and   fro,",-+-+-+-+-+-+,-+-+-+--++-+
"Rid dled  with light.  Ah! when  the ghost  be gins  to quick  en,",-+-+-+-+-+-+,+--++--+-+-+-
"Con fu  sion of  the death-  bed o  ver,  is  it  sent",-+-+-+-+-+-+,-+---+++-+-+
"Out na  ked on  the roads,  as the  books say,  and strick  en",-+-+-+-+-+-+,++---+--++-+-
By the  in jus  tice of  the skies  for pun  ish  ment?,-+-+-+-+-+-+,+--+-+-+-+-+
Ty  ger! ty  ger! burn  ing  bright,-+-+-+-+,+-+-+-+
"In  the for  ests of  the  night,",-+-+-+-+,+-+-+-+
What  im mor  tal hand  or  eye,-+-+-+-+,+-+-+-+
Could frame  thy fear  ful sym  me  try?,-+-+-+-+,-+-+-+-+
In  what dis  tant deeps  or  skies,-+-+-+-+,+-+-+-+
Burnt  the fi  re of  thine  eyes?,-+-+-+-+,+-+-+-+
On  what wings  dare he  a spi  re?,-+-+-+-+,+-++--+-
What  the hand  dare seize  the fi  re?,-+-+-+-+,+-+++-+-
"And  what should  er, &  what  art,",-+-+-+-+,+++--++|+-+-+-+
Could twist  the sin  ews of  thy  heart?,-+-+-+-+,-+-+-+-+
"And when  thy heart  be gan  to  beat,",-+-+-+-+,-+-+-+-+
What  dread hand?  & what  dread  feet?,-+-+-+-+,+++-+++
What  the ham  mer?  what  the  chain?,-+-+-+-+,+-+-+-+
In  what fur  nace was  thy  brain?,-+-+-+-+,+-+-+-+|+++---+
What  the an  vil?  what  dread  grasp,-+-+-+-+,+-+-+++
Dare  its dead  ly ter  rors  clasp?,-+-+-+-+,+-+-+-+
"When  the stars  threw down  their  spears,",-+-+-+-+,+-+++-+
"And wa  tered heav  en with  their  tears,",-+-+-+-+,-+-+-+-+
Did  he smile  his work  to  see?,-+-+-+-+,+-+-+-+
Did he  who made  the Lamb  make  thee?,-+-+-+-+,-+-+-+-+|-+-+-+++
Ty  ger! ty  ger! burn  ing  bright,-+-+-+-+,+-+-+-+
"In  the for  ests of  the  night,",-+-+-+-+,+-+-+-+
What  im mor  tal hand  or  eye,-+-+-+-+,+-+-+-+
Dare frame  thy fear  ful sym  me  try?,-+-+-+-+,++-+-+-+
"Wo man much  missed, how you  call to me,  call to  me,",+--+--+--+--,+--+--+--+--
Say ing that  now you are  not as you   were,+--+--+--+--,+--+--+--+
"When you had  changed from the  one who was  all to  me,",+--+--+--+--,+--+--+--+--
"But as at  first, when our  day was   fair.",+--+--+--+--,+--+--+-+
"Can it be  you that I  hear?  Let me  view you,  then,",+--+--+--+--,+--+--+--+--
Stand ing as  when I drew  near to the   town,+--+--+--+--,+--+--+--+
"Where you would  wait for me:  yes, as I  knew you  then,",+--+--+--+--,+--+--+--+--
E ven to the or  ig in al  air- blue   gown!,+--+--+--+--,+----+--+++
"Or is it  on ly the  breeze, in its  list less  ness",+--+--+--+--,+--+--+--+--
"Trav elling a  cross the wet  mead to me   here,",+--+--+--+--,+--+--+--+
"You be ing  e ver dis  solved to wan  wist less  ness,",+--+--+--+--,+--+--+--+--
Heard no  more a gain  far or   near?,+--+--+--+--,+-+--+-+
"Thus I;  fal ter ing  for  ward,",+-+-+-,+++--+-
"Leaves a  round me  fall  ing,",+-+-+-,+-+-+-
"Wind ooz ing  thin through the  thorn from  nor  ward,",+-+-+-+-,+--+--+-+-
And the  wo man  call  ing.,+-+-+-,+-+-+-
"Toil  and grow  rich,",--+--+,+--+
What's that  but to  lie,--+--+,-+--+
With a  foul  witch,--+--+,--++
"And af  ter,  drained  dry,",--+--+,-+-++
To be  brought,--+,--+
To the cham  ber  where,--+--+,--+-+
Lies one  long  sought,--+--+,-+++
With des  pair?,--+,--+
When I  con sid  er how  my light  is  spent,-+-+-+-+-+,-+-+-+-+-+
"Ere half  my days,  in this  dark world  and  wide,",-+-+-+-+-+,-+-+--++-+
And that  one tal  ent which  is death  to  hide,-+-+-+-+-+,-+++---+-+
"Lodged with  me use  less,  though  my soul  more  bent",-+-+-+-+-+,+--+-+-+-+|+--+---+++
"To serve  there with  my Mak  er,  and  pres  ent",-+-+-+-+-+,-+-+-+-+-+
"My true  ac count,  lest he  re turn  ing  chide;",-+-+-+-+-+,-+-+-+-+-+
"""Doth God  ex act  day- la  bor,  light  de  nied?""",-+-+-+-+-+,-+-+++-+-+
I fond  ly ask;  but pa  tience to  pre  vent,-+-+-+-+-+,-+-+-+-+-+
"That mur  mur, soon  re plies,  ""God doth  not  need",-+-+-+-+-+,-+-+-++--+
Ei ther  man's work  or his  own gifts:  who  best,-+-+-+-+-+,+-++--++-+
"Bear his  mild yoke,  they serve  him best.  His  state",-+-+-+-+-+,+-+++--+-+
Is king  ly.  Thou  sands at  his bid  ding  speed,-+-+-+-+-+,-+-+-+-+-+
And post  o'er land  and o  cean with  out  rest:,-+-+-+-+-+,-+-+-+--++
"They al  so serve  who on  ly stand  and  wait.""",-+-+-+-+-+,-+-+-+-+-+
"Who trav  els by  the wear  ie wan  dring  way,",-+-+-+-+-+,-+-+-+-+-+
"To come  vn to  his wish  ed home  in  haste,",-+-+-+-+-+,-++--+-+-+
"And meetes  a flood,  that doth  his pass  age  stay,",-+-+-+-+-+,-+-+-+-+-+
"Is not  great grace  to helpe  him ou  er  past,",-+-+-+-+-+,-+++-+-+-+
"Or free  his feet,  that in  the myre  sticke  fast?",-+-+-+-+-+,-+-+-+-+++|-+-+---+++
"Most en  ui ous man,  that grieues  at neigh  bours  good,",-+-+-+-+-+,++--+-+-+-+
"And fond,  that ioy  est in  the woe  thou  hast,",-+-+-+-+-+,-+-+-+-+-+
"Why wilt  not let  him pass,  that long  hath  stood",-+-+-+-+-+,+--+-+-+-+
"V pon  the banke,  yet wilt  thy selfe  not passe  the  flood?",-+-+-+-+-+-+,-+-+-+-+++-+
He there  does now  en joy  e ter  nall  rest,-+-+-+-+-+,-+-+-+-+-+
"And hap  pie ease,  which thou  doest want  and  craue,",-+-+-+-+-+,-+-+-+-+-+
And fur  ther from  it dai  ly wan  der  est:,-+-+-+-+-+,-+-+-+-+-+
"What if  some lit  tle paine  the pas  sage  haue,",-+-+-+-+-+,-+-+-+-+-+
That makes  fraile flesh  to feare  the bit  ter  waue?,-+-+-+-+-+,-+++-+-+-+
"Is not  short paine  well borne,  that brings  long  ease,",-+-+-+-+-+,--++++-+++
And layes  the soule  to sleepe  in qui  et  graue?,-+-+-+-+-+,-+-+-+-+-+
"Sleepe af  ter toyle,  port af  ter storm  y  seas,",-+-+-+-+-+,+--++--+-+
"Ease af  ter warre,  death af  ter life  does great  ly  please.",-+-+-+-+-+,+--++--+-+-+
